Year,Position,Player,Sum of Strokes,RoundNumber,HoleNumber
2000,64,"Pavin, Corey",3,2,17
2000,64,"Pavin, Corey",6,2,18
2000,64,"Pooley, Don",4,1,1
2000,64,"Pooley, Don",4,1,2
2000,64,"Pooley, Don",3,1,3
2000,64,"Pooley, Don",4,1,4
2000,64,"Pooley, Don",4,1,5
2000,64,"Pooley, Don",5,1,6
2000,64,"Pooley, Don",3,1,7
2000,64,"Pooley, Don",6,1,8
2000,64,"Pooley, Don",3,1,9
2000,64,"Pooley, Don",4,1,10
2000,64,"Pooley, Don",4,1,11
2000,64,"Pooley, Don",4,1,12
2000,64,"Pooley, Don",5,1,13
2000,64,"Pooley, Don",5,1,14
2000,64,"Pooley, Don",5,1,15
2000,64,"Pooley, Don",4,1,16
2000,64,"Pooley, Don",4,1,17
2000,64,"Pooley, Don",5,1,18
2000,64,"Pooley, Don",4,2,1
2000,64,"Pooley, Don",5,2,2
2000,64,"Pooley, Don",4,2,3
2000,64,"Pooley, Don",4,2,4
2000,64,"Pooley, Don",3,2,5
2000,64,"Pooley, Don",5,2,6
2000,64,"Pooley, Don",2,2,7
2000,64,"Pooley, Don",5,2,8
2000,64,"Pooley, Don",4,2,9
2000,64,"Pooley, Don",5,2,10
2000,64,"Pooley, Don",4,2,11
2000,64,"Pooley, Don",4,2,12
2000,64,"Pooley, Don",4,2,13
2000,64,"Pooley, Don",6,2,14
2000,64,"Pooley, Don",4,2,15
2000,64,"Pooley, Don",3,2,16
2000,64,"Pooley, Don",3,2,17
2000,64,"Pooley, Don",5,2,18
2000,76,"Appleby, Stuart",4,1,1
2000,76,"Appleby, Stuart",4,1,2
2000,76,"Appleby, Stuart",4,1,3
2000,76,"Appleby, Stuart",4,1,4
2000,76,"Appleby, Stuart",4,1,5
2000,76,"Appleby, Stuart",5,1,6
2000,76,"Appleby, Stuart",3,1,7
2000,76,"Appleby, Stuart",3,1,8
2000,76,"Appleby, Stuart",4,1,9
2000,76,"Appleby, Stuart",3,1,10
2000,76,"Appleby, Stuart",5,1,11
2000,76,"Appleby, Stuart",3,1,12
2000,76,"Appleby, Stuart",4,1,13
2000,76,"Appleby, Stuart",6,1,14
2000,76,"Appleby, Stuart",4,1,15
2000,76,"Appleby, Stuart",5,1,16
2000,76,"Appleby, Stuart",5,1,17
2000,76,"Appleby, Stuart",5,1,18
2000,76,"Appleby, Stuart",4,2,1
2000,76,"Appleby, Stuart",4,2,2
2000,76,"Appleby, Stuart",4,2,3
2000,76,"Appleby, Stuart",6,2,4
2000,76,"Appleby, Stuart",3,2,5
2000,76,"Appleby, Stuart",6,2,6
2000,76,"Appleby, Stuart",4,2,7
2000,76,"Appleby, Stuart",4,2,8
2000,76,"Appleby, Stuart",4,2,9
2000,76,"Appleby, Stuart",5,2,10
2000,76,"Appleby, Stuart",3,2,11
2000,76,"Appleby, Stuart",3,2,12
2000,76,"Appleby, Stuart",4,2,13
2000,76,"Appleby, Stuart",4,2,14
2000,76,"Appleby, Stuart",5,2,15
2000,76,"Appleby, Stuart",4,2,16
2000,76,"Appleby, Stuart",4,2,17
2000,76,"Appleby, Stuart",5,2,18
2000,76,"Armour, Tommy",5,1,1
2000,76,"Armour, Tommy",3,1,2
2000,76,"Armour, Tommy",5,1,3
2000,76,"Armour, Tommy",4,1,4
2000,76,"Armour, Tommy",3,1,5
2000,76,"Armour, Tommy",4,1,6
2000,76,"Armour, Tommy",4,1,7
2000,76,"Armour, Tommy",5,1,8
2000,76,"Armour, Tommy",4,1,9
2000,76,"Armour, Tommy",4,1,10
2000,76,"Armour, Tommy",5,1,11
2000,76,"Armour, Tommy",3,1,12
2000,76,"Armour, Tommy",5,1,13
2000,76,"Armour, Tommy",5,1,14
2000,76,"Armour, Tommy",4,1,15
2000,76,"Armour, Tommy",4,1,16
2000,76,"Armour, Tommy",4,1,17
2000,76,"Armour, Tommy",5,1,18
2000,76,"Armour, Tommy",6,2,1
2000,76,"Armour, Tommy",4,2,2
2000,76,"Armour, Tommy",3,2,3
2000,76,"Armour, Tommy",4,2,4
2000,76,"Armour, Tommy",4,2,5
2000,76,"Armour, Tommy",5,2,6
2000,76,"Armour, Tommy",3,2,7
2000,76,"Armour, Tommy",4,2,8
2000,76,"Armour, Tommy",4,2,9
2000,76,"Armour, Tommy",4,2,10
2000,76,"Armour, Tommy",4,2,11
2000,76,"Armour, Tommy",4,2,12
2000,76,"Armour, Tommy",4,2,13
2000,76,"Armour, Tommy",5,2,14
2000,76,"Armour, Tommy",4,2,15
2000,76,"Armour, Tommy",4,2,16
2000,76,"Armour, Tommy",3,2,17
2000,76,"Armour, Tommy",6,2,18
2000,76,"Brooks, Mark",4,1,1
2000,76,"Brooks, Mark",3,1,2
2000,76,"Brooks, Mark",4,1,3
2000,76,"Brooks, Mark",4,1,4
2000,76,"Brooks, Mark",4,1,5
2000,76,"Brooks, Mark",5,1,6
2000,76,"Brooks, Mark",3,1,7
2000,76,"Brooks, Mark",5,1,8
2000,76,"Brooks, Mark",4,1,9
2000,76,"Brooks, Mark",5,1,10
2000,76,"Brooks, Mark",4,1,11
2000,76,"Brooks, Mark",3,1,12
2000,76,"Brooks, Mark",4,1,13
2000,76,"Brooks, Mark",6,1,14
2000,76,"Brooks, Mark",3,1,15
2000,76,"Brooks, Mark",4,1,16
2000,76,"Brooks, Mark",3,1,17
2000,76,"Brooks, Mark",6,1,18
2000,76,"Brooks, Mark",4,2,1
2000,76,"Brooks, Mark",5,2,2
2000,76,"Brooks, Mark",6,2,3
2000,76,"Brooks, Mark",4,2,4
2000,76,"Brooks, Mark",3,2,5
2000,76,"Brooks, Mark",4,2,6
2000,76,"Brooks, Mark",4,2,7
2000,76,"Brooks, Mark",4,2,8
2000,76,"Brooks, Mark",3,2,9
2000,76,"Brooks, Mark",5,2,10
2000,76,"Brooks, Mark",4,2,11
2000,76,"Brooks, Mark",4,2,12
2000,76,"Brooks, Mark",4,2,13
2000,76,"Brooks, Mark",7,2,14
2000,76,"Brooks, Mark",4,2,15
2000,76,"Brooks, Mark",5,2,16
2000,76,"Brooks, Mark",3,2,17
2000,76,"Brooks, Mark",4,2,18
2000,76,"Campbell, Chad",4,1,1
2000,76,"Campbell, Chad",4,1,2
2000,76,"Campbell, Chad",4,1,3
2000,76,"Campbell, Chad",5,1,4
2000,76,"Campbell, Chad",3,1,5
2000,76,"Campbell, Chad",4,1,6
2000,76,"Campbell, Chad",3,1,7
2000,76,"Campbell, Chad",4,1,8
2000,76,"Campbell, Chad",5,1,9
2000,76,"Campbell, Chad",5,1,10
2000,76,"Campbell, Chad",4,1,11
2000,76,"Campbell, Chad",3,1,12
2000,76,"Campbell, Chad",4,1,13
2000,76,"Campbell, Chad",6,1,14
2000,76,"Campbell, Chad",4,1,15
2000,76,"Campbell, Chad",3,1,16
2000,76,"Campbell, Chad",4,1,17
2000,76,"Campbell, Chad",5,1,18
2000,76,"Campbell, Chad",4,2,1
2000,76,"Campbell, Chad",5,2,2
2000,76,"Campbell, Chad",4,2,3
2000,76,"Campbell, Chad",4,2,4
2000,76,"Campbell, Chad",3,2,5
2000,76,"Campbell, Chad",5,2,6
2000,76,"Campbell, Chad",3,2,7
2000,76,"Campbell, Chad",5,2,8
2000,76,"Campbell, Chad",4,2,9
2000,76,"Campbell, Chad",6,2,10
2000,76,"Campbell, Chad",4,2,11
2000,76,"Campbell, Chad",3,2,12
2000,76,"Campbell, Chad",3,2,13
2000,76,"Campbell, Chad",5,2,14
2000,76,"Campbell, Chad",5,2,15
2000,76,"Campbell, Chad",5,2,16
2000,76,"Campbell, Chad",3,2,17
2000,76,"Campbell, Chad",6,2,18
2000,76,"Geiberger, Brent",6,1,1
2000,76,"Geiberger, Brent",5,1,2
2000,76,"Geiberger, Brent",4,1,3
2000,76,"Geiberger, Brent",4,1,4
2000,76,"Geiberger, Brent",4,1,5
2000,76,"Geiberger, Brent",4,1,6
2000,76,"Geiberger, Brent",4,1,7
2000,76,"Geiberger, Brent",4,1,8
2000,76,"Geiberger, Brent",4,1,9
2000,76,"Geiberger, Brent",4,1,10
2000,76,"Geiberger, Brent",3,1,11
2000,76,"Geiberger, Brent",3,1,12
2000,76,"Geiberger, Brent",4,1,13
2000,76,"Geiberger, Brent",5,1,14
2000,76,"Geiberger, Brent",3,1,15
2000,76,"Geiberger, Brent",4,1,16
2000,76,"Geiberger, Brent",3,1,17
2000,76,"Geiberger, Brent",5,1,18
2000,76,"Geiberger, Brent",4,2,1
2000,76,"Geiberger, Brent",6,2,2
2000,76,"Geiberger, Brent",6,2,3
2000,76,"Geiberger, Brent",5,2,4
2000,76,"Geiberger, Brent",2,2,5
2000,76,"Geiberger, Brent",4,2,6
2000,76,"Geiberger, Brent",3,2,7
2000,76,"Geiberger, Brent",7,2,8
2000,76,"Geiberger, Brent",6,2,9
2000,76,"Geiberger, Brent",4,2,10
2000,76,"Geiberger, Brent",4,2,11
2000,76,"Geiberger, Brent",4,2,12
2000,76,"Geiberger, Brent",3,2,13
2000,76,"Geiberger, Brent",5,2,14
2000,76,"Geiberger, Brent",3,2,15
2000,76,"Geiberger, Brent",5,2,16
2000,76,"Geiberger, Brent",3,2,17
2000,76,"Geiberger, Brent",4,2,18
2000,76,"Gogel, Matt",3,1,1
2000,76,"Gogel, Matt",5,1,2
2000,76,"Gogel, Matt",6,1,3
2000,76,"Gogel, Matt",4,1,4
2000,76,"Gogel, Matt",4,1,5
2000,76,"Gogel, Matt",5,1,6
2000,76,"Gogel, Matt",3,1,7
2000,76,"Gogel, Matt",4,1,8
2000,76,"Gogel, Matt",4,1,9
2000,76,"Gogel, Matt",3,1,10
2000,76,"Gogel, Matt",3,1,11
2000,76,"Gogel, Matt",3,1,12
2000,76,"Gogel, Matt",5,1,13
2000,76,"Gogel, Matt",5,1,14
2000,76,"Gogel, Matt",4,1,15
2000,76,"Gogel, Matt",4,1,16
2000,76,"Gogel, Matt",3,1,17
2000,76,"Gogel, Matt",4,1,18
2000,76,"Gogel, Matt",5,2,1
2000,76,"Gogel, Matt",4,2,2
2000,76,"Gogel, Matt",5,2,3
2000,76,"Gogel, Matt",4,2,4
2000,76,"Gogel, Matt",4,2,5
2000,76,"Gogel, Matt",5,2,6
2000,76,"Gogel, Matt",3,2,7
2000,76,"Gogel, Matt",4,2,8
2000,76,"Gogel, Matt",4,2,9
2000,76,"Gogel, Matt",4,2,10
2000,76,"Gogel, Matt",4,2,11
2000,76,"Gogel, Matt",4,2,12
2000,76,"Gogel, Matt",5,2,13
2000,76,"Gogel, Matt",5,2,14
2000,76,"Gogel, Matt",5,2,15
2000,76,"Gogel, Matt",4,2,16
2000,76,"Gogel, Matt",4,2,17
2000,76,"Gogel, Matt",6,2,18
2000,76,"Jobe, Brandt",4,1,1
2000,76,"Jobe, Brandt",5,1,2
2000,76,"Jobe, Brandt",4,1,3
2000,76,"Jobe, Brandt",4,1,4
2000,76,"Jobe, Brandt",4,1,5
2000,76,"Jobe, Brandt",5,1,6
2000,76,"Jobe, Brandt",3,1,7
2000,76,"Jobe, Brandt",4,1,8
2000,76,"Jobe, Brandt",5,1,9
2000,76,"Jobe, Brandt",6,1,10
2000,76,"Jobe, Brandt",4,1,11
2000,76,"Jobe, Brandt",3,1,12
2000,76,"Jobe, Brandt",3,1,13
2000,76,"Jobe, Brandt",4,1,14
2000,76,"Jobe, Brandt",4,1,15
2000,76,"Jobe, Brandt",4,1,16
2000,76,"Jobe, Brandt",2,1,17
2000,76,"Jobe, Brandt",4,1,18
2000,76,"Jobe, Brandt",5,2,1
2000,76,"Jobe, Brandt",4,2,2
2000,76,"Jobe, Brandt",4,2,3
2000,76,"Jobe, Brandt",4,2,4
2000,76,"Jobe, Brandt",4,2,5
2000,76,"Jobe, Brandt",6,2,6
2000,76,"Jobe, Brandt",3,2,7
2000,76,"Jobe, Brandt",5,2,8
2000,76,"Jobe, Brandt",4,2,9
2000,76,"Jobe, Brandt",5,2,10
2000,76,"Jobe, Brandt",4,2,11
2000,76,"Jobe, Brandt",3,2,12
2000,76,"Jobe, Brandt",4,2,13
2000,76,"Jobe, Brandt",5,2,14
2000,76,"Jobe, Brandt",3,2,15
2000,76,"Jobe, Brandt",5,2,16
2000,76,"Jobe, Brandt",4,2,17
2000,76,"Jobe, Brandt",7,2,18
2000,76,"Kaufman, Chris",4,1,1
2000,76,"Kaufman, Chris",5,1,2
2000,76,"Kaufman, Chris",4,1,3
2000,76,"Kaufman, Chris",4,1,4
2000,76,"Kaufman, Chris",3,1,5
2000,76,"Kaufman, Chris",6,1,6
2000,76,"Kaufman, Chris",3,1,7
2000,76,"Kaufman, Chris",5,1,8
2000,76,"Kaufman, Chris",4,1,9
2000,76,"Kaufman, Chris",5,1,10
2000,76,"Kaufman, Chris",5,1,11
2000,76,"Kaufman, Chris",3,1,12
2000,76,"Kaufman, Chris",3,1,13
2000,76,"Kaufman, Chris",5,1,14
2000,76,"Kaufman, Chris",5,1,15
2000,76,"Kaufman, Chris",4,1,16
2000,76,"Kaufman, Chris",3,1,17
2000,76,"Kaufman, Chris",5,1,18
2000,76,"Kaufman, Chris",4,2,1
2000,76,"Kaufman, Chris",4,2,2
2000,76,"Kaufman, Chris",5,2,3
2000,76,"Kaufman, Chris",4,2,4
2000,76,"Kaufman, Chris",5,2,5
2000,76,"Kaufman, Chris",4,2,6
2000,76,"Kaufman, Chris",2,2,7
2000,76,"Kaufman, Chris",4,2,8
2000,76,"Kaufman, Chris",5,2,9
2000,76,"Kaufman, Chris",5,2,10
2000,76,"Kaufman, Chris",5,2,11
2000,76,"Kaufman, Chris",3,2,12
2000,76,"Kaufman, Chris",4,2,13
2000,76,"Kaufman, Chris",4,2,14
2000,76,"Kaufman, Chris",3,2,15
2000,76,"Kaufman, Chris",5,2,16
2000,76,"Kaufman, Chris",4,2,17
2000,76,"Kaufman, Chris",5,2,18
2000,76,"Maggert, Jeff",4,1,1
2000,76,"Maggert, Jeff",4,1,2
2000,76,"Maggert, Jeff",5,1,3
2000,76,"Maggert, Jeff",4,1,4
2000,76,"Maggert, Jeff",3,1,5
2000,76,"Maggert, Jeff",5,1,6
2000,76,"Maggert, Jeff",3,1,7
2000,76,"Maggert, Jeff",4,1,8
2000,76,"Maggert, Jeff",4,1,9
2000,76,"Maggert, Jeff",4,1,10
2000,76,"Maggert, Jeff",4,1,11
2000,76,"Maggert, Jeff",2,1,12
2000,76,"Maggert, Jeff",4,1,13
2000,76,"Maggert, Jeff",5,1,14
2000,76,"Maggert, Jeff",5,1,15
2000,76,"Maggert, Jeff",3,1,16
2000,76,"Maggert, Jeff",2,1,17
2000,76,"Maggert, Jeff",7,1,18
2000,76,"Maggert, Jeff",3,2,1
2000,76,"Maggert, Jeff",5,2,2
2000,76,"Maggert, Jeff",4,2,3
2000,76,"Maggert, Jeff",6,2,4
2000,76,"Maggert, Jeff",3,2,5
2000,76,"Maggert, Jeff",6,2,6
2000,76,"Maggert, Jeff",3,2,7
2000,76,"Maggert, Jeff",4,2,8
2000,76,"Maggert, Jeff",5,2,9
2000,76,"Maggert, Jeff",6,2,10
2000,76,"Maggert, Jeff",4,2,11
2000,76,"Maggert, Jeff",4,2,12
2000,76,"Maggert, Jeff",4,2,13
2000,76,"Maggert, Jeff",5,2,14
2000,76,"Maggert, Jeff",5,2,15
2000,76,"Maggert, Jeff",4,2,16
2000,76,"Maggert, Jeff",3,2,17
2000,76,"Maggert, Jeff",5,2,18
2000,76,"Nobilo, Frank",4,1,1
2000,76,"Nobilo, Frank",5,1,2
2000,76,"Nobilo, Frank",4,1,3
2000,76,"Nobilo, Frank",4,1,4
2000,76,"Nobilo, Frank",5,1,5
2000,76,"Nobilo, Frank",5,1,6
2000,76,"Nobilo, Frank",3,1,7
2000,76,"Nobilo, Frank",5,1,8
2000,76,"Nobilo, Frank",4,1,9
2000,76,"Nobilo, Frank",4,1,10
2000,76,"Nobilo, Frank",4,1,11
2000,76,"Nobilo, Frank",3,1,12
2000,76,"Nobilo, Frank",4,1,13
2000,76,"Nobilo, Frank",5,1,14
2000,76,"Nobilo, Frank",4,1,15
2000,76,"Nobilo, Frank",4,1,16
2000,76,"Nobilo, Frank",3,1,17
2000,76,"Nobilo, Frank",5,1,18
2000,76,"Nobilo, Frank",4,2,1
2000,76,"Nobilo, Frank",4,2,2
2000,76,"Nobilo, Frank",4,2,3
2000,76,"Nobilo, Frank",4,2,4
2000,76,"Nobilo, Frank",4,2,5
2000,76,"Nobilo, Frank",5,2,6
2000,76,"Nobilo, Frank",4,2,7
2000,76,"Nobilo, Frank",4,2,8
2000,76,"Nobilo, Frank",5,2,9
2000,76,"Nobilo, Frank",4,2,10
2000,76,"Nobilo, Frank",4,2,11
2000,76,"Nobilo, Frank",3,2,12
2000,76,"Nobilo, Frank",4,2,13
2000,76,"Nobilo, Frank",7,2,14
2000,76,"Nobilo, Frank",3,2,15
2000,76,"Nobilo, Frank",4,2,16
2000,76,"Nobilo, Frank",4,2,17
2000,76,"Nobilo, Frank",5,2,18
2000,76,"Paulson, Dennis",5,1,1
2000,76,"Paulson, Dennis",4,1,2
2000,76,"Paulson, Dennis",6,1,3
2000,76,"Paulson, Dennis",4,1,4
2000,76,"Paulson, Dennis",3,1,5
2000,76,"Paulson, Dennis",5,1,6
2000,76,"Paulson, Dennis",3,1,7
2000,76,"Paulson, Dennis",4,1,8
2000,76,"Paulson, Dennis",4,1,9
2000,76,"Paulson, Dennis",4,1,10
2000,76,"Paulson, Dennis",6,1,11
2000,76,"Paulson, Dennis",3,1,12
2000,76,"Paulson, Dennis",3,1,13
2000,76,"Paulson, Dennis",5,1,14
2000,76,"Paulson, Dennis",4,1,15
2000,76,"Paulson, Dennis",4,1,16
2000,76,"Paulson, Dennis",3,1,17
2000,76,"Paulson, Dennis",5,1,18
2000,76,"Paulson, Dennis",4,2,1
2000,76,"Paulson, Dennis",4,2,2
2000,76,"Paulson, Dennis",4,2,3
2000,76,"Paulson, Dennis",5,2,4
2000,76,"Paulson, Dennis",2,2,5
2000,76,"Paulson, Dennis",4,2,6
2000,76,"Paulson, Dennis",3,2,7
2000,76,"Paulson, Dennis",5,2,8
2000,76,"Paulson, Dennis",4,2,9
2000,76,"Paulson, Dennis",4,2,10
2000,76,"Paulson, Dennis",4,2,11
2000,76,"Paulson, Dennis",3,2,12
2000,76,"Paulson, Dennis",4,2,13
2000,76,"Paulson, Dennis",6,2,14
2000,76,"Paulson, Dennis",4,2,15
2000,76,"Paulson, Dennis",5,2,16
2000,76,"Paulson, Dennis",4,2,17
2000,76,"Paulson, Dennis",7,2,18
2000,76,"Slawter, Mark",5,1,1
2000,76,"Slawter, Mark",7,1,2
2000,76,"Slawter, Mark",5,1,3
2000,76,"Slawter, Mark",4,1,4
2000,76,"Slawter, Mark",4,1,5
2000,76,"Slawter, Mark",5,1,6
2000,76,"Slawter, Mark",3,1,7
2000,76,"Slawter, Mark",5,1,8
2000,76,"Slawter, Mark",4,1,9
2000,76,"Slawter, Mark",4,1,10
2000,76,"Slawter, Mark",4,1,11
2000,76,"Slawter, Mark",3,1,12
2000,76,"Slawter, Mark",4,1,13
2000,76,"Slawter, Mark",4,1,14
2000,76,"Slawter, Mark",4,1,15
2000,76,"Slawter, Mark",4,1,16
2000,76,"Slawter, Mark",3,1,17
2000,76,"Slawter, Mark",5,1,18
2000,76,"Slawter, Mark",5,2,1
2000,76,"Slawter, Mark",5,2,2
2000,76,"Slawter, Mark",4,2,3
2000,76,"Slawter, Mark",4,2,4
2000,76,"Slawter, Mark",5,2,5
2000,76,"Slawter, Mark",4,2,6
2000,76,"Slawter, Mark",2,2,7
2000,76,"Slawter, Mark",4,2,8
2000,76,"Slawter, Mark",5,2,9
2000,76,"Slawter, Mark",5,2,10
2000,76,"Slawter, Mark",4,2,11
2000,76,"Slawter, Mark",3,2,12
2000,76,"Slawter, Mark",4,2,13
2000,76,"Slawter, Mark",5,2,14
2000,76,"Slawter, Mark",4,2,15
2000,76,"Slawter, Mark",4,2,16
2000,76,"Slawter, Mark",3,2,17
2000,76,"Slawter, Mark",4,2,18
2000,76,"Stadler, Craig",4,1,1
2000,76,"Stadler, Craig",4,1,2
2000,76,"Stadler, Craig",4,1,3
2000,76,"Stadler, Craig",4,1,4
2000,76,"Stadler, Craig",3,1,5
2000,76,"Stadler, Craig",4,1,6
2000,76,"Stadler, Craig",3,1,7
2000,76,"Stadler, Craig",5,1,8
2000,76,"Stadler, Craig",5,1,9
2000,76,"Stadler, Craig",5,1,10
2000,76,"Stadler, Craig",4,1,11
2000,76,"Stadler, Craig",3,1,12
2000,76,"Stadler, Craig",4,1,13
2000,76,"Stadler, Craig",6,1,14
2000,76,"Stadler, Craig",6,1,15
2000,76,"Stadler, Craig",5,1,16
2000,76,"Stadler, Craig",4,1,17
2000,76,"Stadler, Craig",6,1,18
2000,76,"Stadler, Craig",4,2,1
2000,76,"Stadler, Craig",4,2,2
2000,76,"Stadler, Craig",4,2,3
2000,76,"Stadler, Craig",4,2,4
2000,76,"Stadler, Craig",4,2,5
2000,76,"Stadler, Craig",4,2,6
2000,76,"Stadler, Craig",3,2,7
2000,76,"Stadler, Craig",3,2,8
2000,76,"Stadler, Craig",5,2,9
2000,76,"Stadler, Craig",4,2,10
2000,76,"Stadler, Craig",4,2,11
2000,76,"Stadler, Craig",4,2,12
2000,76,"Stadler, Craig",4,2,13
2000,76,"Stadler, Craig",5,2,14
2000,76,"Stadler, Craig",4,2,15
2000,76,"Stadler, Craig",4,2,16
2000,76,"Stadler, Craig",4,2,17
2000,76,"Stadler, Craig",4,2,18
2000,76,"Van Orman, Bill",4,1,1
2000,76,"Van Orman, Bill",5,1,2
2000,76,"Van Orman, Bill",4,1,3
2000,76,"Van Orman, Bill",4,1,4
2000,76,"Van Orman, Bill",3,1,5
2000,76,"Van Orman, Bill",5,1,6
2000,76,"Van Orman, Bill",3,1,7
2000,76,"Van Orman, Bill",5,1,8
2000,76,"Van Orman, Bill",6,1,9
2000,76,"Van Orman, Bill",4,1,10
2000,76,"Van Orman, Bill",4,1,11
2000,76,"Van Orman, Bill",2,1,12
2000,76,"Van Orman, Bill",4,1,13
2000,76,"Van Orman, Bill",6,1,14
2000,76,"Van Orman, Bill",4,1,15
2000,76,"Van Orman, Bill",5,1,16
2000,76,"Van Orman, Bill",3,1,17
2000,76,"Van Orman, Bill",5,1,18
2000,76,"Van Orman, Bill",5,2,1
2000,76,"Van Orman, Bill",6,2,2
2000,76,"Van Orman, Bill",5,2,3
2000,76,"Van Orman, Bill",4,2,4
2000,76,"Van Orman, Bill",4,2,5
2000,76,"Van Orman, Bill",3,2,6
2000,76,"Van Orman, Bill",2,2,7
2000,76,"Van Orman, Bill",4,2,8
2000,76,"Van Orman, Bill",3,2,9
2000,76,"Van Orman, Bill",4,2,10
2000,76,"Van Orman, Bill",5,2,11
2000,76,"Van Orman, Bill",3,2,12
2000,76,"Van Orman, Bill",4,2,13
2000,76,"Van Orman, Bill",6,2,14
2000,76,"Van Orman, Bill",4,2,15
2000,76,"Van Orman, Bill",5,2,16
2000,76,"Van Orman, Bill",4,2,17
2000,76,"Van Orman, Bill",4,2,18
2000,76,"Waldorf, Duffy",5,1,1
2000,76,"Waldorf, Duffy",5,1,2
2000,76,"Waldorf, Duffy",4,1,3
2000,76,"Waldorf, Duffy",4,1,4
2000,76,"Waldorf, Duffy",2,1,5
2000,76,"Waldorf, Duffy",5,1,6
2000,76,"Waldorf, Duffy",3,1,7
2000,76,"Waldorf, Duffy",4,1,8
2000,76,"Waldorf, Duffy",5,1,9
2000,76,"Waldorf, Duffy",3,1,10
2000,76,"Waldorf, Duffy",5,1,11
2000,76,"Waldorf, Duffy",3,1,12
2000,76,"Waldorf, Duffy",3,1,13
2000,76,"Waldorf, Duffy",5,1,14
2000,76,"Waldorf, Duffy",4,1,15
2000,76,"Waldorf, Duffy",5,1,16
2000,76,"Waldorf, Duffy",2,1,17
2000,76,"Waldorf, Duffy",6,1,18
2000,76,"Waldorf, Duffy",5,2,1
2000,76,"Waldorf, Duffy",5,2,2
2000,76,"Waldorf, Duffy",4,2,3
2000,76,"Waldorf, Duffy",4,2,4
2000,76,"Waldorf, Duffy",3,2,5
2000,76,"Waldorf, Duffy",5,2,6
2000,76,"Waldorf, Duffy",3,2,7
2000,76,"Waldorf, Duffy",5,2,8
2000,76,"Waldorf, Duffy",5,2,9
2000,76,"Waldorf, Duffy",4,2,10
2000,76,"Waldorf, Duffy",5,2,11
2000,76,"Waldorf, Duffy",4,2,12
2000,76,"Waldorf, Duffy",5,2,13
2000,76,"Waldorf, Duffy",5,2,14
2000,76,"Waldorf, Duffy",4,2,15
2000,76,"Waldorf, Duffy",4,2,16
2000,76,"Waldorf, Duffy",3,2,17
2000,76,"Waldorf, Duffy",5,2,18
2000,91,"Daley, Joe",4,1,1
2000,91,"Daley, Joe",4,1,2
2000,91,"Daley, Joe",3,1,3
2000,91,"Daley, Joe",4,1,4
2000,91,"Daley, Joe",5,1,5
2000,91,"Daley, Joe",8,1,6
2000,91,"Daley, Joe",3,1,7
2000,91,"Daley, Joe",4,1,8
2000,91,"Daley, Joe",5,1,9
2000,91,"Daley, Joe",5,1,10
2000,91,"Daley, Joe",4,1,11
2000,91,"Daley, Joe",4,1,12
2000,91,"Daley, Joe",4,1,13
2000,91,"Daley, Joe",6,1,14
2000,91,"Daley, Joe",4,1,15
2000,91,"Daley, Joe",5,1,16
2000,91,"Daley, Joe",5,1,17
2000,91,"Daley, Joe",6,1,18
2000,91,"Daley, Joe",4,2,1
2000,91,"Daley, Joe",4,2,2
2000,91,"Daley, Joe",4,2,3
2000,91,"Daley, Joe",4,2,4
2000,91,"Daley, Joe",3,2,5
2000,91,"Daley, Joe",5,2,6
2000,91,"Daley, Joe",3,2,7
2000,91,"Daley, Joe",4,2,8
2000,91,"Daley, Joe",4,2,9
2000,91,"Daley, Joe",4,2,10
2000,91,"Daley, Joe",4,2,11
2000,91,"Daley, Joe",3,2,12
2000,91,"Daley, Joe",3,2,13
2000,91,"Daley, Joe",5,2,14
2000,91,"Daley, Joe",4,2,15
2000,91,"Daley, Joe",4,2,16
2000,91,"Daley, Joe",3,2,17
2000,91,"Daley, Joe",4,2,18
2000,91,"Frost, David",4,1,1
2000,91,"Frost, David",4,1,2
2000,91,"Frost, David",3,1,3
2000,91,"Frost, David",4,1,4
2000,91,"Frost, David",4,1,5
2000,91,"Frost, David",4,1,6
2000,91,"Frost, David",2,1,7
2000,91,"Frost, David",7,1,8
2000,91,"Frost, David",5,1,9
2000,91,"Frost, David",5,1,10
2000,91,"Frost, David",4,1,11
2000,91,"Frost, David",3,1,12
2000,91,"Frost, David",4,1,13
2000,91,"Frost, David",5,1,14
2000,91,"Frost, David",4,1,15
2000,91,"Frost, David",4,1,16
2000,91,"Frost, David",4,1,17
2000,91,"Frost, David",6,1,18
2000,91,"Frost, David",5,2,1
2000,91,"Frost, David",5,2,2
2000,91,"Frost, David",4,2,3
2000,91,"Frost, David",4,2,4
2000,91,"Frost, David",4,2,5
2000,91,"Frost, David",5,2,6
2000,91,"Frost, David",3,2,7
2000,91,"Frost, David",4,2,8
2000,91,"Frost, David",5,2,9
2000,91,"Frost, David",4,2,10
2000,91,"Frost, David",4,2,11
2000,91,"Frost, David",3,2,12
2000,91,"Frost, David",4,2,13
2000,91,"Frost, David",5,2,14
2000,91,"Frost, David",4,2,15
2000,91,"Frost, David",4,2,16
2000,91,"Frost, David",4,2,17
2000,91,"Frost, David",5,2,18
2000,91,"Fryatt, Edward",3,1,1
2000,91,"Fryatt, Edward",4,1,2
2000,91,"Fryatt, Edward",4,1,3
2000,91,"Fryatt, Edward",4,1,4
2000,91,"Fryatt, Edward",4,1,5
2000,91,"Fryatt, Edward",4,1,6
